,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004.02.18.01.42.39,0.001719517554568094,0.0018908149812002536,0.0020104008984813716,0.002931637286976903
2004.02.18.01.52.39,0.0020669954587626354,0.001421260803750183,0.0008731871673421554,0.0032971824796132624
2004.02.18.02.02.39,0.0028088285560818396,0.0016972508423262855,0.0015480736364080277,0.0030186044240441425
2004.02.18.02.12.39,0.001584745348893989,0.0022082132916646322,0.001651447824600811,0.0030219737291859953
2004.02.18.02.22.39,0.002319302700327164,0.0018220127935934373,0.001960349626446604,0.002780409199667953
2004.02.18.02.32.39,0.0017160017578983348,0.0015140876019336883,0.0021358464768787538,0.002823819522437619
2004.02.18.02.42.39,0.002127398798769471,0.0009012158796816254,0.0015605254162800917,0.003049953611016163
2004.02.18.02.52.39,0.0018956980321304748,0.0019581034230187018,0.0024075882611455635,0.003260657258655208
2004.02.18.03.02.39,0.0020220713902046,0.0014978270423360517,0.0017399775379657214,0.0029140583036281072
2004.02.18.03.12.39,0.001701059622051858,0.0002933736998876898,0.0016510571805263931,0.002749841300844768
2004.02.18.03.22.39,0.001573026026661458,0.002052443966990576,0.0018997021338932564,0.0027687387079447243
2004.02.18.03.32.39,0.0021210996630694865,0.001527857805556912,0.002152497680550808,0.003333414717515503
2004.02.18.03.42.39,0.0021718345622344843,0.0013983592948874457,0.0006185360613311196,0.0028894965574490943
2004.02.18.03.52.39,0.0020593290688021874,0.0009113726256164856,0.0009839347624395723,0.002943112456662923
2004.02.18.04.02.39,0.001615606230772987,0.0008522388788515064,0.0011937594609111772,0.003010107915425558
2004.02.18.04.12.39,0.0017824600810586455,0.0016775233165681918,0.001485472923482592,0.002971238830020997
2004.02.18.04.22.39,0.0019647443722838037,0.0013727232775037844,0.001592802382928854,0.0030325699497045755
2004.02.18.04.32.39,0.002131744714097368,0.0015652131451731042,0.0001861419014600322,0.0028904243371258363
2004.02.18.04.42.39,0.0022506958347575565,0.0015215586698569268,0.0014645734655012452,0.0028621514722398556
2004.02.18.04.52.39,0.0016542311636310368,0.001079984374237023,0.0013107573611992774,0.0025398212803359544
2004.02.18.05.02.39,0.0018628839298793888,0.001078275306411446,0.0017421749108843204,0.00328321695395283
2004.02.18.05.12.39,0.001901655354265345,0.0012376092582645636,0.0015234142292104107,0.0022897114116900243
2004.02.18.05.22.39,0.0020770057131695887,0.001001855559353484,0.0014668196689291467,0.0029318814395234145
2004.02.18.05.32.39,0.0019369109819815415,0.0015349382294057325,0.0016765955368914498,0.002874114947018897
2004.02.18.05.42.39,0.0020473167635138437,0.0012686166316714684,0.0010279798818301675,0.0027057473509448705
2004.02.18.05.52.39,0.0016177547731822841,0.0018062893695981253,0.0014973387372430296,0.0029828604912349233
2004.02.18.06.02.39,0.001275355241955174,0.0015201914155964645,0.0009565408467210316,0.0027807021827237657
2004.02.18.06.12.39,0.0019044875238048735,0.001756091606035451,0.00185033448898872,0.0031013233068020903
2004.02.18.06.22.39,0.001769519996093559,0.0021657795790810093,0.0016035450949753406,0.0027626348942819475
2004.02.18.06.32.39,0.002042189560037111,0.0014623272620733433,0.001517310415547634,0.0028388593193027
2004.02.18.06.42.39,0.0020952194931393134,0.0014203818545827432,0.0023588554128619564,0.002690854045607696
2004.02.18.06.52.39,0.0021422432735973434,0.0017533082670052249,0.0020475120855510524,0.0026047658577078962
2004.02.18.07.02.39,0.0017066751306216135,0.0010915572049416478,0.0007790419454074905,0.0033082670052248654
2004.02.18.07.12.39,0.0020604521705161385,0.0014895258557546752,0.00223355632599248,0.0027299184530494647
2004.02.18.07.22.39,0.0013580741247131208,0.0015368914497778214,0.0005781043996288882,0.0029742663215977343
2004.02.18.07.32.39,0.0014128131256409002,0.0012826798183505053,0.0015275648225010986,0.0028421309634259484
2004.02.18.07.42.39,0.0014195517359246058,0.001728160554714586,0.0009425264905512965,0.0029197226427071636
2004.02.18.07.52.39,0.0019137164900629915,0.0010325211191952732,0.0005053957712778946,0.003191952732066995
2004.02.18.08.02.39,0.0013021143610527858,0.0017586796230284682,0.0010312515259534158,0.0027409541481517646
2004.02.18.08.12.39,0.0016743493334635477,0.0020021485424092976,0.002694076859221642,0.003038673763367352
2004.02.18.08.22.39,0.0019741686605791297,0.0014616924654524148,0.0020631866790370625,0.003040724644758045
2004.02.18.08.32.39,0.002383807803115386,0.0015357683480638703,0.0011489330533717465,0.0026859709946774747
2004.02.18.08.42.39,0.0024839591776942235,0.0011654865960251963,0.0013527027686898773,0.0032299916988134184
2004.02.18.08.52.39,0.0012341911226134087,0.0004790272962546997,0.0012159285121343814,0.0027270374530006347
2004.02.18.09.02.39,0.001816983251135309,0.001300551784755115,0.0016974461643634944,0.0027531617754773183
2004.02.18.09.12.39,0.002865081302797988,0.0011162166121392648,0.002231505444601787,0.0030153327799208947
2004.02.18.09.22.39,0.0015989550271009326,0.001582401484447483,0.001137799697250842,0.003100395527125348
2004.02.18.09.32.39,0.0012616826993505541,0.0014623272620733433,0.000303139801748132,0.0033339518531178285
2004.02.18.09.42.39,0.0018769471165584258,0.0010362810684115434,0.0013783387860735385,0.0029852531861907323
2004.02.18.09.52.39,0.001699643537282094,0.0009787587284535377,0.001119976561355535,0.0029942379999023387
2004.02.18.10.02.39,0.002241808682064554,0.0007873431319888668,0.0012002539186483716,0.0028231358953073886
2004.02.18.10.12.39,0.0019861321353581715,0.0017472044533424482,0.0028013574881586016,0.002596318179598613
2004.02.18.10.22.39,0.0010353044582254991,0.0012818008691830656,7.812881488353995e-06,0.0031123590019043897
2004.02.18.10.32.39,0.002144440646515943,0.0014542702280384782,0.0004063674984130086,0.0031355046633136387
2004.02.18.10.42.39,0.0019785145759070267,0.0013124175985155522,0.000435909956540847,0.003370330582547976
2004.02.18.10.52.39,0.001413203769715318,0.0013067044289271938,0.0007880755896284,0.0031991796474437222
2004.02.18.11.02.39,0.0022381463938668878,0.001880267591190976,0.0018335856242980616,0.0026346989599101522
2004.02.18.11.12.39,0.0015766394843498217,0.0008112700815469509,0.0020165047121441476,0.0031955661897553594
2004.02.18.11.22.39,0.0016199033155915813,0.001073685238537038,0.0021555740026368473,0.0028383710142096783
2004.02.18.11.32.39,0.002327555056399238,0.0014862542116314274,0.001347819717759656,0.003121490307143904
2004.02.18.11.42.39,0.0022664680892621712,0.0015792275013428393,0.001444308804140827,0.002891498608330485
2004.02.18.11.52.39,0.0019432589481908292,0.001783387860735387,0.0012536256653156888,0.0027789931148981886
2004.02.18.12.02.39,0.002062942526490551,0.001321011768152742,0.0011331119683578301,0.003074075882611456
2004.02.18.12.12.39,0.002878167879290981,0.0017722545046144826,0.0024442599736315246,0.0023384442599736315
2004.02.18.12.22.39,0.0019104936764490457,0.0007433956736168757,0.0008643976756677569,0.0026900727574588603
2004.02.18.12.32.39,0.0015162361443429857,0.0003536793788759215,0.0006790858928658626,0.0028633234044631085
2004.02.18.12.42.39,0.002482982567508179,0.0013451340397480345,0.0022389765125250256,0.0032396601396552567
2004.02.18.12.52.39,0.0017751843351726158,0.002529908686947605,0.002908052150983935,0.0026251770105962208
2004.02.18.13.02.39,0.0017944723863469894,0.0017585819620098636,0.0020082523560720736,0.003093266272767225
2004.02.18.13.12.39,0.0023957712778944285,0.001242052834611065,0.0019578592704721912,0.0028732848283607596
2004.02.18.13.22.39,0.002315933395185312,0.001206113579764637,0.0012887836320132815,0.002893744811758387
2004.02.18.13.32.39,0.001699204062698374,0.0007867571658772402,0.00046413399091752537,0.003455442160261732
2004.02.18.13.42.39,0.001891254455783974,0.0017065286390937054,0.0020575223399580058,0.0026435372820938522
2004.02.18.13.52.39,0.002695102299916988,0.001080375018311441,0.0017780165047121444,0.002579178670833537
2004.02.18.14.02.39,0.001777430538600518,0.00226446603838078,0.002401386786464183,0.002767078470628448
2004.02.18.14.12.39,0.002369060989306119,0.0017147809951657798,0.0014798085844035358,0.0029561502026466137
2004.02.18.14.22.39,0.0007335807412471312,0.0011126031544509008,0.0025689242638800725,0.0028619561502026465
2004.02.18.14.32.39,0.0018113677425655552,0.0009128863714048539,0.0013280921920015626,0.003323502124127155
2004.02.18.14.42.39,0.0017642463010889202,0.001971434152058206,0.0013027491576737143,0.003214658918892524
2004.02.18.14.52.39,0.0017369012158796812,0.0020062503051906833,0.0016111138239171833,0.002751257385614532
2004.02.18.15.02.39,0.0022817032081644613,0.002261878021387763,0.0018935983202304802,0.002624395722447385
2004.02.18.15.12.39,0.0014733629571756434,0.001856926607744519,0.001299624005078373,0.003058791933199863
2004.02.18.15.22.39,0.0024682845842082133,0.001643879095658968,0.0024421602617315293,0.002427657600468773
2004.02.18.15.32.39,0.0017342643683773622,0.0007142926900727577,0.0007294789784657456,0.0025055910933151036
2004.02.18.15.42.39,0.0021999121050832555,0.0007094584696518384,0.0020823282386835296,0.0029840324234581767
2004.02.18.15.52.39,0.0010636749841300842,0.0008747497436398262,0.0009219200156257633,0.00209668440841838
2004.02.18.16.02.39,0.002523707212266224,0.001702231554275111,0.002668392011328678,0.00287836320132819
2004.02.18.16.12.39,0.0020788612725230727,0.002369012158796816,0.0026200986376287904,0.002607744518775331
2004.02.18.16.22.39,0.0019613750671419504,0.0012205674105180918,0.0006816250793495775,0.00294150104985595
2004.02.18.16.32.39,0.0015126715171639238,0.0010200693393232093,0.0006175594511450757,0.0031588456467600955
2004.02.18.16.42.39,0.001787977928609795,0.0015526637042824359,0.0016600419942379996,0.0033562185653596365
2004.02.18.16.52.39,0.0019937008643000145,0.0015087162459104448,0.0011621661213926464,0.002333219395478295
2004.02.18.17.02.39,0.001512476195126715,0.001477464719957029,0.00211148005273695,0.0029270960496117974
2004.02.18.17.12.39,0.002493529957517457,0.0013883490404804923,0.002224864495336687,0.002506811856047659
2004.02.18.17.22.39,0.002103813662776503,0.0013648127349968257,0.000733531910737829,0.0033883490404804924
2004.02.18.17.32.39,0.0017731334537819231,0.0014473362957175644,0.001149714341520582,0.0026850920455100346
2004.02.18.17.42.39,0.0019315396259582986,0.000987792372674447,0.0006047170271985936,0.003062649543434738
2004.02.18.17.52.39,0.0018212315054446017,0.0014666731774012408,0.001131500561550857,0.0024027052102153423
2004.02.18.18.02.39,0.002664827384149617,0.0017559451145075448,0.0022545534449924316,0.0026346012988915477
2004.02.18.18.12.39,0.0021088432052346305,0.0016777186386054005,0.001457639533180331,0.003164949460422872
2004.02.18.18.22.39,0.0015526637042824355,0.0009812490844279505,0.0011065970018067292,0.0034020215830851117
2004.02.18.18.32.39,0.0014660872112896139,0.0012806777674691148,0.001561502026466136,0.002947507202500122
2004.02.18.18.42.39,0.0012671517163924022,0.0019962400507837295,0.0023987987694711658,0.00275960740270521
2004.02.18.18.52.39,0.0019014600322281364,0.0019706040334000682,0.0027791884369353973,0.0030829630353044583
2004.02.18.19.02.39,0.002313540700229503,0.001276038869085405,0.002058352458616143,0.0030683627130230966
2004.02.18.19.12.39,0.0022421504956296693,0.001373846379217735,0.002024659407197617,0.0025960251965428
2004.02.18.19.22.39,0.0009107378289955565,0.001292104106645832,0.0019248498461838961,0.0028866643879095657
2004.02.18.19.32.39,0.0021525465110601104,0.0014638410078617122,0.0017866106743493334,0.002684017774305386
2004.02.18.19.42.39,0.00217681527418331,0.001132184188681088,0.002232726207334343,0.002695444113482104
2004.02.18.19.52.39,0.0016435372820938522,0.0009291957615117926,0.001427266956394355,0.002966160457053567
2004.02.18.20.02.39,0.0022145124273646173,0.0017081400459006788,0.00044172078714780976,0.0032001562576297674
2004.02.18.20.12.39,0.0018185458274329804,0.0018645929977049657,0.002086625323502124,0.00326446603838078
2004.02.18.20.22.39,0.0017777723521656332,0.0015419209922359492,0.0012235949020948287,0.0031382880023438646
2004.02.18.20.32.39,0.0018019434542702278,0.0009314907954489967,0.0012471312075784953,0.003409834464573466
2004.02.18.20.42.39,0.0017990136237120953,0.0012136334781971774,2.334098344645727e-05,0.002902778455979296
2004.02.18.20.52.39,0.0023167146833341467,0.000998437423702329,0.001142096782069437,0.0030021973729185995
2004.02.18.21.02.39,0.0014471898041896578,0.0011729088334391327,0.0022405390888226963,0.0031495678499926755
2004.02.18.21.12.39,0.0020568387128277747,0.0015248303139801748,0.0008038478441330145,0.0027784071487865617
2004.02.18.21.22.39,0.0020794960691440014,0.0007797255725377217,0.0015494897211777922,0.002970897016455882
2004.02.18.21.32.39,0.0017333365887006202,0.002008252356072074,0.0013769227013037744,0.0026373358074124713
2004.02.18.21.42.39,0.0023139801748132236,0.0013444504126178037,0.002856926607744519,0.0027428585380145517
2004.02.18.21.52.39,0.0019760242199326136,0.002193564138873968,0.0007506225889936031,0.0028262122173934273
2004.02.18.22.02.39,0.0019657698129791493,0.001586991552321891,0.0006756189267054053,0.00322383905464134
2004.02.18.22.12.39,0.001592509399873041,0.0010745641877044777,0.0018167879290981006,0.0034092973289711415
2004.02.18.22.22.39,0.0017454465550075689,0.001849650861858489,0.000794081742272572,0.002781532301381904
2004.02.18.22.32.39,0.002080228526783534,0.00047995507593144224,0.001018653254553445,0.002864592997704966
2004.02.18.22.42.39,0.002430880414082719,0.0010514185262952291,0.0016693197910054205,0.0024155476341618243
2004.02.18.22.52.39,0.0017099467747448607,0.0019726549147907613,0.0012940573270179207,0.0029372527955466576
2004.02.18.23.02.39,0.0016800625030519072,0.0018852971336491043,0.0016964695541774504,0.0027301626055959765
2004.02.18.23.12.39,0.002415645295180429,0.0021823331217344596,0.0027078958933541676,0.002567019874017286
2004.02.18.23.22.39,0.0019112749645978802,0.0019355925582303821,0.002810684115435324,0.0028142487426143854
2004.02.18.23.32.39,0.0024441134821036182,0.0013657893451828702,0.0009225548122466915,0.003208359783192539
2004.02.18.23.42.39,0.0014969480931686116,0.0022157820206064748,0.0015496362127056984,0.002497973533863958
2004.02.18.23.52.39,0.002012549440890669,0.0013862981590897995,0.0013668636163875188,0.002982811660725621
2004.02.19.00.02.39,0.001590263196445139,0.000224376190243664,0.0010037599492162706,0.003471263245275648
2004.02.19.00.12.39,0.0018447189804189654,0.0011878997997949116,0.001191855071048391,0.003129889154743884
2004.02.19.00.22.39,0.0016836271302309682,0.001413154939206016,0.0016280580106450512,0.003094535866009083
2004.02.19.00.32.39,0.002118365154548562,0.0012891742760876995,0.0015760535182381954,0.0028960398456955904
2004.02.19.00.42.39,0.0019150837443234533,0.0016861174862053809,0.002736266419258753,0.003373797548708433
2004.02.19.00.52.39,0.001470091313052395,0.001595781043996289,0.001502954245812784,0.0027208359783192537
2004.02.19.01.02.39,0.0017112163679867177,0.001159138629815909,0.0008439865227794324,0.003017237169783681
2004.02.19.01.12.39,0.0019778309487767953,0.0017728404707261095,0.0020792030860881877,0.0028267005224864496
2004.02.19.01.22.39,0.0016140436544753163,0.0017605351823819523,0.0015824991454660873,0.002947263049953611
2004.02.19.01.32.39,0.002183065579373993,0.0017135602324332242,0.0013590507348991653,0.0032394159871087457
2004.02.19.01.42.39,0.0019149372527955467,0.001445431905854778,0.0005695590605010011,0.0030712925435812293
2004.02.19.01.52.39,0.0014885492455686314,0.0013796572098246983,0.0016567703501147518,0.0029936520337907123
2004.02.19.02.02.39,0.002600908247473021,0.0012979637677620979,0.0013078763611504467,0.002810879437472533
2004.02.19.02.12.39,0.0025227306020801795,0.0019676253723326337,0.0019342253039699203,0.002531861907319693
2004.02.19.02.22.39,0.0010498559499975584,0.0011474193075833783,0.0008162507934957761,0.0032580204111528886
2004.02.19.02.32.39,0.001731236876800625,0.003647004248254309,0.0035469993652033796,0.0023117828018946237
2004.02.19.02.42.39,0.002708530689975097,0.0017379266565750282,0.0009051223204258021,0.002531080619170858
2004.02.19.02.52.39,0.0019547341178768494,0.0017711802334098347,0.0029057571170467314,0.00274525123297036
2004.02.19.03.02.39,0.001934518287025734,0.0018040431661702232,0.0008213291664632058,0.0036818692318960886
2004.02.19.03.12.39,0.0009115191171443919,0.0008172274036818206,0.0014275111089408663,0.0031461008838322185
2004.02.19.03.22.39,0.0006334781971775961,0.0010965867473997752,0.001554421602617315,0.0028471605058840764
2004.02.19.03.32.39,0.0019490697787977924,0.001112456662922994,0.000972361931734948,0.00335519312466429
2004.02.19.03.42.39,0.0008213779969725083,0.0021042043068509203,0.0019186972020118166,0.0031782313589530735
2004.02.19.03.52.39,0.001929537575076908,0.0007348991649982908,0.0010486351872650034,0.0035295180428731874
2004.02.19.04.02.39,0.0006004687728893017,0.0006979344694565164,0.0023144684799062455,0.0033359539039992192
2004.02.19.04.12.39,0.003039845695590605,0.001855998828067776,0.0027479369109819816,0.0031094291713462574
2004.02.19.04.22.39,0.0021178280189462374,0.001108550222178817,0.002804287318716734,0.002783485521753992
2004.02.19.04.32.39,0.002326431954685288,0.0018028712339469696,0.0025998339762683727,0.0027726451486889013
2004.02.19.04.42.39,0.002277503784364471,0.001553737975487084,0.0023897162947409544,0.0027954978270423357
2004.02.19.04.52.39,0.002433517261585039,0.0017947653694028033,0.002879486303042141,0.0034551980077152204
2004.02.19.05.02.39,0.0034108110747595104,0.0007006201474681382,0.001122711069876459,0.0034122759900385765
2004.02.19.05.12.39,0.005276576004687728,0.001961179745104742,0.00194613994823966,0.003277747936910982
2004.02.19.05.22.39,0.003204209189901851,0.0015522730602080183,0.0020363298989208457,0.003129498510669466
2004.02.19.05.32.39,0.0003260413106108693,0.0024470433126617514,0.0021283265784462126,0.00265452414668685
2004.02.19.05.42.39,0.0027480345720005874,0.0008351970311050344,0.0019002392694955812,0.002938473558279213
2004.02.19.05.52.39,0.004495190194833733,0.000905561795009522,0.0013365887006201477,0.003317788954538796
2004.02.19.06.02.39,0.001702915181405342,0.0016317202988427168,0.0013620782264759021,0.0033118804629132283
2004.02.19.06.12.39,0.0018568289467259151,0.003731578690365741,0.003655891400947312,0.0017855364031446857
2004.02.19.06.22.39,0.0011619219688461353,0.0007011084525611604,0.0006635577909077593,0.001695199960935593
